acoustic_data,time_to_failure
3,6.5962990909
5,11.06739973
8,6.2777960869
-7,3.5797978545
10,0.58399617521
3,2.8899959429
4,11.553599187
6,8.4518965926
6,11.616197505
7,10.853297643
6,0.19219840641
12,1.9109957388
-12,4.6789965764
3,0.86139997184
4,6.8756974521
1,3.762395922
6,11.30459843
6,8.2113959284
4,3.8107971341
1,7.2027960638
3,5.8914962168
9,1.9029972242
2,1.2288998682
11,7.7609993616
11,0.23689696277
7,4.6157970616
4,1.8865985818
9,8.7226998825
4,0.86979854943
5,0.50159593913
4,8.9668956743
7,6.4929975275
5,4.9252996755
7,6.3876975047
-34,3.770596778
7,13.212399018
8,3.5967955797
-10,0.68429776783
6,8.6726995883
3,10.048995835
3,6.8335979304
5,12.297396673
4,4.2864986007
1,0.4128973446
4,0.11939628052
-3,2.5382990528
-4,0.55989730682
0,1.3446956657
7,7.5729955885
4,5.8685980413
4,0.013597288224
13,4.097198388
6,5.4977997038
7,5.2246985351
1,8.2359986084
-3,5.2715995321
6,5.6817959792
3,9.4223977746
6,11.588497055
7,6.3273977471
6,3.9490969955
3,5.591496825
3,7.0872972304
54,5.8456963169
4,9.3167979282
-1,4.7783979958
5,7.5905999931
2,7.293796835
9,8.5672956002
5,9.9760978987
1,7.5452989842
7,9.6211978766
6,7.0291990675
1,4.5789967851
9,7.768299107
2,2.4444969511
9,10.975298342
4,8.0661961999
6,12.54609863
7,5.6169970472
1,15.729698303
7,7.0596996968
7,5.2103968432
4,6.6266999678
6,11.078896479
-2,6.2387957258
5,3.7982958375
2,0.22769571677
4,3.5524955548
4,7.3027977597
1,0.025198063215
8,0.018597531933
7,1.4209981075
9,3.1660974296
0,1.819496047
5,10.1996972
4,2.2986978028
3,4.4934986136
1,4.1980992865
7,7.0568983737
2,3.1704995885
6,2.5993968683
4,4.9832956501
4,10.737898295
-9,2.181798025
5,3.8084981537
5,5.7371987655
4,3.8473960292
2,9.5043985354
7,4.2875965224
6,11.669596124
5,6.449598391
2,10.470297526
4,9.0327993208
6,6.3740967171
0,6.6601993333
1,8.873898189
4,2.6819997616
7,1.0731999361
-1,6.4403997186
11,3.6358971638
6,4.2763966611
3,6.292999392
3,11.170498227
4,13.471996735
5,6.1813981908
7,3.3121960422
8,1.150896554
8,1.0296990647
6,1.1225978961
7,2.3286972636
8,1.6129998526
3,13.811399334
6,4.6305964254
7,4.3104993759
2,11.70239816
4,1.8876995762
6,1.7092981919
8,9.7100990889
2,0.19479817546
3,8.5136996908
5,10.262896377
3,8.7882975542
5,6.4053966348
27,4.1695968132
4,3.0502987129
8,2.2009989461
10,4.857699213
5,0.60819719927
6,2.9276985754
4,9.2031997055
2,6.1333958577
1,1.8067998519
8,7.2819991673
6,8.5364988485
7,2.7142956829
2,13.802796676
11,0.69609975542
2,4.2444963575
0,2.1494985014
12,1.743596914
19,4.4082955964
7,4.647597864
6,10.040497747
11,1.6630995212
9,0.63799750662
5,4.9598998761
-2,8.4651968445
4,5.589297917
-5,8.6376986906
-14,4.0842982091
1,9.0295957755
5,0.69889894721
6,2.9445970548
4,9.0274982362
2,7.3958998662
11,5.5526983044
2,6.2914982448
6,1.5336962177
10,1.0646992985
1,9.1414983228
13,3.6958985033
-8,1.2810996876
6,1.1719985978
6,2.769698159
-3,14.484797238
12,2.0403979455
1,7.5081959978
6,1.9929982507
5,5.9732997261
4,5.0513984153
-1,8.1978971245
10,1.7785979407
8,7.1783957033
6,5.81769878
2,0.026697424162
4,3.0594984903
9,9.1550957744
4,9.3318997469
1,1.1476991936
2,5.9355962494
3,14.319799368
-1,3.1664977122
2,6.023396245
6,6.4667991551
2,4.9487974356
6,11.94389552
7,0.84549832942
4,7.6501997846
1,5.2397987881
5,4.8427998114
2,5.8072955089
5,7.4466981288
13,1.4631998852
-12,7.9736991538
4,5.3279986147
1,15.600998263
4,10.333098126
0,4.5715979077
-2,6.7844978916
2,9.0541987353
7,9.7775991075
6,3.01089944
0,2.8547976402
2,5.7508990023
-5,4.0361958712
7,4.7854989124
3,8.4603998489
4,8.4103985355
8,1.1975991305
13,3.9831981391
1,6.189797134
5,0.18029939533
4,4.0017980769
6,2.3494961761
4,10.419198511
-2,5.940395706
2,3.2437976257
0,0.0016981491394
3,7.2958989455
7,3.5619989996
0,5.382796392
9,4.5564975033
6,13.376199594
5,0.25549707546
0,2.3565965481
8,11.881097761
161,0.31009994313
10,9.8883999134
6,4.100695985
2,8.7966962918
5,3.3568968839
8,1.8997958471
10,3.3138955839
2,6.5833978718
2,6.0498996702
7,4.7667958065
6,5.0618959105
8,8.5062970772
7,11.031098788
6,2.0607970684
12,7.0798972194
20,1.8396983698
-5,4.785399157
-5,7.2596979071
5,7.8608983251
1,10.746596939
2,5.8499998259
4,4.8865962375
6,13.088798486
6,4.1602985605
5,10.259198247
6,9.1505989392
2,1.6364965515
13,5.3184972096
1,2.1670984331
4,2.0467966398
1,6.4553976996
0,0.9192964976
3,7.9730989972
12,2.9398975188
5,6.3241964117
9,11.340695979
4,1.1293978457
6,8.5923976464
7,8.3370973445
1,12.152597686
4,1.0712969738
8,0.049095880163
5,1.6993990943
6,3.2238955254
8,12.042895899
6,2.9478955941
5,4.6635964177
0,2.2467977739
4,3.172398907
3,1.3024991131
4,11.46849684
4,5.3705980657
5,6.9394982221
2,2.9072978215
4,10.439396222
2,2.4600965149
1,5.8291970197
2,5.3360985201
5,5.359497286
4,3.3787965609
6,1.2201983475
4,1.0347981724
3,4.0565981032
5,0.21759726683
2,7.1804992123
3,1.2518956461
-7,8.5765995485
10,0.74319567759
-1,5.4391975525
5,5.7594969142
5,0.19159762366
1,10.345997352
5,3.0723957506
9,3.0227995107
6,2.7870980932
6,1.2602993238
20,7.6198991413
5,4.2574960337
3,8.5436988361
6,11.614297263
4,2.5033978186
11,1.8680963365
9,0.36289561227
-3,2.914097658
4,8.5338966157
0,8.2396994812
0,4.9087973705
2,7.5523975456
8,10.936999254
6,7.9373998757
9,2.7732987067
1,6.9519958254
4,1.54979633
5,8.2893994532
2,7.5539988563
5,8.1215991127
6,3.8830969185
7,5.7535966182
7,7.900299915
4,3.3719970693
2,3.9262966821
2,3.6545967318
1,8.4238966633
3,9.686795978
9,5.8280972251
10,3.6761965178
10,3.0750969527
6,8.1370955376
8,3.8022996875
6,7.5852962703
5,7.04699688
2,1.5183997261
5,0.19699897453
4,5.8046998862
6,5.9620970897
3,0.12079639931
5,2.7169967169
-42,2.3774985596
8,0.58419980346
2,7.5875985278
9,5.7829999171
5,7.2175958558
6,2.6593995463
5,8.3736976814
5,4.301797149
2,11.772597643
0,10.346497902
7,1.7641989305
4,9.6575979073
8,6.5469956359
1,2.5926976818
6,11.591696201
8,7.360496932
7,7.0207974662
2,10.929997748
4,1.5736977186
5,7.7581991138
-1,1.5992976138
0,5.6248983988
7,2.4849991382
7,7.2447996051
9,1.0347998026
6,10.789498728
6,3.8461975612
3,6.3632987728
3,5.5291962978
2,3.1755986793
3,11.948396974
2,7.2029980998
2,4.0900991105
5,5.5183982447
5,2.7883976785
5,7.6298979839
1,4.6290979858
0,0.76519973452
2,4.2448980171
4,3.4325956272
0,3.3235971348
1,3.9500978347
9,4.3671971164
-3,0.51249894828
2,2.6536975078
5,0.95019758586
5,10.670296486
8,3.8597990979
7,5.7084997136
-6,6.2218991324
1,2.4956980878
1,0.27729938114
7,6.1047961239
2,2.5266989985
7,7.6576988377
0,0.50349559632
5,8.788196081
10,6.7390955665
8,9.271397574
9,2.8531993593
1,0.5096975272
5,2.9487999552
5,11.584296699
2,8.9401957128
3,6.5270970483
1,7.3069996772
3,7.3049987481
0,3.4846974796
4,8.5193965781
1,7.1808974812
1,8.1268962905
5,8.6613998191
7,8.9764969845
3,11.239696408
3,1.8231981857
3,5.5961959794
4,8.0708961858
3,9.3133999908
5,12.638797171
4,0.69099894239
4,1.2528998202
10,4.6108957238
2,11.232097446
1,6.1311996417
9,10.882697289
7,6.7676991694
5,4.9019989899
8,5.8365989436
-2,2.5057983867
1,6.6089983283
9,1.3615985222
3,7.8661966311
5,2.4445997419
6,4.8636957283
1,4.8502963286
8,10.843395962
-1,1.1623964154
7,11.673697854
-10,2.1582978234
4,6.1770990621
1,4.5166980365
5,0.10829588352
7,9.2753990811
3,9.2018966874
9,1.9870960417
1,4.6876982098
2,4.5763971584
8,1.2616992222
9,1.2892980723
9,6.471395857
5,7.0464960179
2,5.4748983257
5,9.1147957027
9,1.8879963978
4,6.48929747
2,7.561398901
0,7.4107978794
5,5.323795629
8,3.1638961262
8,7.9284956362
3,7.5637982245
4,7.8506975553
5,7.5831984604
2,7.5736960177
2,5.0473987547
3,9.7807964102
4,10.638998405
-13,2.3833976361
6,2.121195711
0,4.1922999656
3,3.7280986183
8,8.6853963911
-1,5.6789976991
4,5.5459998466
6,4.0810999757
1,3.6670981383
8,4.418296397
-14,5.0528988571
2,9.9399958218
2,8.556198434
3,0.99229742094
-1,5.2625973586
7,7.9008997168
8,4.3912968196
5,4.5709973861
5,14.285796211
0,6.6739996638
11,9.4796970318
9,10.853398454
9,6.2770977036
1,4.7758997759
4,6.0488993745
3,10.518199819
2,6.9113954862
7,4.8215978961
4,6.613197871
4,8.7328989967
6,7.7289986247
-2,1.3336992611
8,0.14049579396
-1,0.50799805249
11,8.0146988827
9,8.3466969687
7,5.9360975533
4,8.6593957258
4,9.7091983661
3,4.9375972889
0,4.6060988824
2,7.9189992493
14,7.2076977655
-2,1.0629961249
3,14.114597312
6,3.9176961348
9,4.6884981746
12,7.6338992559
6,5.3121998543
7,1.1671986538
4,8.6146989985
4,5.2773983436
2,9.9935963629
6,9.8931994595
10,7.2635986399
7,8.6167990018
7,10.125595718
6,4.6777998301
8,5.1674986077
6,3.2022992801
9,8.4435974255
6,8.6439993232
1,4.2314967814
4,8.7815964663
4,2.8111969215
-1,0.44499691632
7,13.957199686
4,8.0858977212
9,4.8906983814
3,1.9179992523
8,0.46509555793
5,3.9421994376
9,2.6765993619
6,7.012399579
6,6.6234987314
2,4.0340971505
5,3.9063957092
2,4.0161998727
7,3.2022961429
6,7.6604996618
4,7.0617954944
6,5.6131987904
6,3.0628972004
5,4.3917988233
7,5.5680959241
8,0.70919838905
6,4.9884985098
7,4.9611996149
4,14.767895509
6,10.933297079
-1,6.9708989465
11,6.9894962894
5,7.4370965426
2,5.4668957295
6,10.967196555
4,8.4364962395
7,8.0763991435
-10,9.4478964825
4,1.1012971067
1,0.43489579992
0,1.7508968601
1,5.8982977611
8,12.834698992
4,4.5660965925
1,8.0477985442
0,6.9106970502
2,11.650498047
5,1.0761964341
6,7.8062993113
6,8.9955979734
4,5.280597765
10,8.7486980437
6,5.9867966654
-15,0.34209707019
5,11.219399375
-2,3.881097434
3,7.8809966298
0,8.8221956557
7,2.2499968022
4,11.853599985
8,3.9571976775
6,10.287498482
8,2.4601968162
2,1.9699967688
5,6.1856999486
5,2.8157971073
4,0.44649851214
5,4.7363978864
4,6.7032983739
1,0.72619635955
3,13.964599628
6,7.1913991958
5,7.4980967972
7,0.92759570862
3,2.9548985367
2,1.6912988762
4,3.8574955541
26,5.3695972207
3,2.0860982811
7,0.53799649694
5,13.231398305
5,2.8934996244
5,4.9576968469
-9,2.1053961462
4,6.2761979161
5,7.8672996004
4,11.662997258
4,3.1772968415
8,2.8165961628
2,8.9584985853
0,1.850896605
10,3.4420964302
14,1.9560962705
6,2.8650970625
3,0.32399749233
1,11.429997868
1,2.6508961778
5,5.8242960688
6,2.4935961404
2,9.4690955181
12,5.0030987951
4,14.198497354
5,15.28599858
4,10.069896639
8,0.66019991343
8,2.2174997577
-1,12.475996635
12,6.9006971183
4,3.8741967393
7,4.9292975766
10,6.4883983508
-1,2.6476970237
-10,0.39479562987
10,5.280397163
10,7.4096979949
7,6.2147996073
4,10.518897212
6,5.3210961068
11,4.7136984454
3,2.7540997924
3,0.51789718702
4,2.2338967248
5,8.3763956193
5,9.3679959128
12,0.88699896424
1,0.22839610631
5,9.1824972441
4,11.44289664
6,2.270596401
3,5.9402990267
-3,0.19199849553
-1,4.6459984837
21,2.7994956844
7,4.9210956635
6,7.1340965396
9,1.1682973459
14,6.4382959498
8,5.2682990224
0,12.703795986
5,10.886497768
2,4.7235967138
-21,0.95669606943
6,0.085599905733
5,2.1270985499
7,4.9264980461
7,5.6981991115
7,7.0888991129
3,0.90569792502
7,6.2152999665
2,6.8947989998
5,9.6541969438
4,2.953199732
2,9.1324987203
6,12.057797751
5,9.002997343
7,9.670198718
8,10.427799138
16,3.516699959
5,4.9790981277
4,6.6116977175
7,10.867396252
11,1.2816986656
4,9.304699453
3,2.3489974057
3,6.8457979859
6,8.7104963704
-10,0.255398064
1,6.0940959051
-3,2.9051982538
3,7.5977993223
9,4.2497977974
6,8.0453979557
4,6.7369956263
10,2.5894983451
7,7.5251977094
4,4.9781969936
8,1.1146979693
4,1.1630976919
10,6.0110969569
6,9.0578991538
5,4.8050999828
6,5.681298962
4,1.067996925
4,5.175398841
0,10.291596323
5,4.7745997839
3,13.096398019
8,5.4590975355
13,6.8803980105
5,1.0252972481
3,9.6116976184
5,2.165795692
8,10.358696555
7,5.5648956811
5,9.3870978875
6,4.7934962916
3,4.80789841
3,6.8058960481
7,1.0220974798
6,5.3874990587
11,12.254598154
10,5.3874958679
6,9.1073972598
3,10.975798434
6,6.0165977027
8,10.706599076
3,6.1727978458
-5,1.8120985462
7,0.53809578426
5,6.0198956362
3,10.211798895
-8,5.4546979774
7,0.41719553436
5,6.6510988879
7,7.0857981057
0,2.2667965334
20,10.378897601
8,1.8781993341
3,11.242898614
4,6.7923983961
3,0.495898691
1,6.3862994002
7,1.2396994233
-1,0.74859856604
4,2.3269961621
1,8.7360993839
2,0.84759676917
2,4.2128998848
-2,5.5003976115
10,0.64319876745
4,5.5559969155
7,5.7817962963
-3,3.8405962109
4,13.717796472
0,0.55939799662
5,5.3928996398
-1,3.7049965522
0,1.2762961979
2,6.0026973313
10,1.2618999056
4,8.2933988038
1,9.3429981506
6,6.3249977666
9,3.8820956927
5,8.8157966028
-1,5.4834988871
5,9.8670965041
3,3.1272965335
10,5.4278976686
-4,4.0661975898
3,6.6244993499
4,7.8581959417
1,1.2002980252
4,1.83059651
3,0.8256999824
9,9.9894974347
1,7.6879978978
3,4.612899147
3,8.8194973989
4,2.3416974534
6,4.3155962424
5,1.861699565
5,7.9635999548
7,3.7357988861
3,2.0743970772
7,15.344599688
-4,1.9764984878
6,8.9450987831
8,1.9902979544
-1,10.88539981
6,9.4408982661
3,1.6944960649
5,2.477095856
5,5.4433956574
5,5.6168969017
-18,8.2041960989
0,13.559299278
2,1.4237996246
6,9.7542981688
7,4.3687986921
17,0.73699770682
3,8.2038976653
4,4.8615957185
-2,6.3872996697
4,11.78659732
5,7.484199778
4,5.6802980247
3,7.7136966929
3,2.9536963187
4,7.309898937
-1,3.3473976424
4,5.8913957306
6,12.928298475
9,6.2105962439
3,2.9948984188
4,6.2398981882
5,1.3774987074
4,7.2612984519
4,6.1616980164
8,0.33109903503
6,8.5785956839
-6,0.30719671156
0,4.6102962358
8,3.0009964652
4,10.219398616
4,7.540596989
7,6.8139963906
4,5.5531985575
7,8.2364956877
1,8.0439999105
5,1.9844960067
4,7.9367963827
73,3.7012982102
8,7.106998773
8,8.2028963244
11,2.1096960685
9,8.551898113
9,3.2076983902
5,1.2678965057
7,6.9753965448
15,2.4104972121
7,0.13309814466
9,11.56089902
3,10.835897484
3,5.1470977412
6,6.6935957795
3,10.896999945
6,5.7951985956
6,2.4498981714
9,3.0446970161
5,6.4126966582
6,10.488398419
1,7.8156968506
-1,11.326995612
8,8.0086971666
-2,1.4475990271
3,3.9075996682
5,4.5991959271
3,8.0709980094
4,7.6783975177
4,5.5865980721
9,7.1246983155
1,1.3742988141
9,9.4392967029
0,1.7604964205
1,8.4790977238
8,2.7374988064
8,7.7358960536
3,7.7348963974
3,9.4936976807
5,8.4137992977
1,1.8681964095
0,3.5396993509
7,4.5242979878
1,5.9234971374
-4,5.7248990525
6,9.8372957704
3,7.7256997978
6,10.445995932
2,1.9148964861
4,6.6382964406
9,6.3840996378
5,6.9908968799
-1,1.2268981847
8,7.5124993102
6,3.6591981429
3,9.8341970889
4,0.45619996562
6,6.7648956979
-1,12.195096082
11,1.4012973272
6,1.7380996948
5,8.827496803
-1,1.7158959922
4,3.8527981982
9,1.1306970321
5,1.2711992163
4,7.0335990148
0,0.050495798333
11,7.313896478
0,2.0651955637
1,3.9565966377
6,0.36369931112
1,8.4965978587
3,7.0063986899
1,2.5578984019
-9,0.97579850923
4,1.1098965413
4,1.722297442
3,9.3681973485
3,5.7228973647
7,3.0856963466
-1,6.1229982846
6,0.43569616023
3,11.45979975
6,5.1274957218
2,6.7836968114
3,11.73019625
21,1.9458973852
4,6.7159971719
10,2.4490994642
7,10.798198566
2,0.16469711002
3,6.8650977227
10,11.774899832
8,5.3972964876
3,8.0157973775
5,3.7840956842
1,8.5645958613
5,1.6631988864
6,5.2388985974
7,11.186498604
5,3.0291998594
6,5.4321991503
4,4.2693975924
7,9.2084968297
8,9.3383979964
2,3.9376970277
4,7.3447976064
8,5.9222964731
-3,6.591898138
6,3.9768963024
11,12.038797867
11,1.0139992201
3,3.3335962296
0,7.5927999839
16,0.50819912472
5,2.2222992607
6,0.021797067733
8,5.9430958342
3,8.7530974523
8,6.9989975382
9,6.1589955698
5,6.7212965453
1,12.115298262
7,5.0831963684
8,12.300398866
4,0.23599856551
21,5.8409000114
4,1.8257974733
9,4.5412981252
-1,11.119298904
-2,10.149099355
6,1.077897015
9,5.6345962793
-4,5.9004968147
2,7.5554982074
6,0.0021965562619
2,2.2680985853
6,9.0553963354
6,3.3590956807
2,0.2723962347
4,6.2796959181
0,7.3931996519
7,4.4224955013
2,1.2022969035
7,2.5211974451
4,0.55499669592
4,5.667699759
4,1.8232967476
4,8.6535987534
2,7.7118966254
-29,7.2326963662
10,5.176496044
5,0.027197021754
7,5.3492987291
9,5.6765971011
2,9.370197642
7,3.3032988035
5,6.9823994495
2,5.8219960641
5,0.67609737463
-60,4.6439959248
5,5.1084967491
1,3.6560994771
4,5.3460963794
7,8.2374993193
5,1.6517991283
3,7.5944995375
4,5.3301973566
8,3.9905982098
-2,1.0018962603
8,7.9616957649
9,7.3314955478
0,9.7569983672
3,6.0899979062
7,10.677796909
19,1.6923958038
0,6.8625978241
8,10.324597357
5,2.3482990687
-3,7.3682963235
5,9.2143994243
2,10.444799534
1,5.2609995243
7,11.286499697
-1,0.29539867274
3,2.8153998746
5,4.0124996982
7,2.9961965187
4,7.4662983562
-1,2.9339973364
0,2.277595997
9,4.3123969904
7,6.03879916
11,5.2470971912
-3,5.1422975296
2,1.559899052
13,0.99239917886
-14,3.9580963854
4,0.46349780044
2,3.6974977322
4,4.3454982155
3,11.048697977
2,4.9175999273
7,2.7537984674
7,5.4934989455
4,7.2391986392
4,8.1030979073
4,3.0713981391
5,6.3953977841
8,1.9604990403
-2,13.43789689
4,1.714195585
6,9.1770955227
5,7.0011998105
5,3.0839957051
6,3.1100965823
4,0.80389814265
3,3.0440974975
10,3.4130977185
7,5.6523995086
5,4.7682976994
7,14.026296098
6,9.1348964553
2,8.202399145
3,0.019198367962
8,0.51989993444
10,12.014099349
3,9.394599839
3,3.7372959284
3,1.4242971206
6,5.8867981031
5,1.8047991295
7,3.1936980621
3,4.3347990537
4,3.1510961922
9,1.0782999893
2,3.6868973234
10,9.1377997653
6,2.12529918
4,7.3326991082
9,4.0885956575
2,10.88309773
6,9.1265956905
8,3.1622991754
14,0.29109878384
0,11.35019577
-1,10.954599474
5,7.4267989565
7,5.0285957636
1,12.634596409
7,6.6031960547
11,0.26709622057
4,9.730899616
10,6.6377977159
3,7.7990957454
-2,3.5032980625
2,10.776295773
2,1.5954999941
3,6.3547999278
9,1.8660987151
-3,10.920596079
23,3.0457973101
8,8.3960979515
7,12.182299771
11,5.1552991669
7,7.6059991119
3,5.3337997109
6,5.8110963662
7,4.7145989596
5,3.5002965686
-1,6.181197082
1,12.652599982
15,4.1404984581
4,4.8288981523
2,11.07889553
10,4.0661987239
5,8.2916970203
2,15.633998254
6,2.4859966189
11,7.5027957447
3,10.368299814
4,1.3199955966
6,0.24809574383
7,6.5935957122
7,6.3840971177
9,5.1173972683
2,9.6882969207
7,9.7904986986
7,3.5736964069
5,1.4098969149
6,6.7478964613
7,11.777896056
8,0.4160960895
7,8.7753964089
5,5.4481987873
1,8.5544963372
3,12.646296186
6,6.1909957159
-22,0.50819745394
2,3.2075996017
0,1.6800969411
1,0.49439849002
6,4.7555989754
7,0.80629682842
5,2.8137969831
6,4.3428971315
6,3.4341983811
1,4.104599037
-1,14.846597589
6,10.634298992
-15,5.0901993996
9,3.4499985175
5,10.686499454
15,5.5608978677
7,13.098397583
4,1.3203960158
-1,5.777096246
5,4.2768997605
8,0.94989880842
4,0.76189599566
9,7.9519991723
4,5.8987969125
2,9.3558990822
10,2.6558983903
4,3.2230992362
4,1.1943956392
7,1.30189841
3,2.5509976412
3,1.5477980943
6,8.5116979315
3,2.9682972979
4,9.9627980405
9,4.6923974587
4,5.5725955915
7,10.136396691
0,11.955698866
7,13.872997562
2,12.448297194
3,1.083398354
7,0.21279849427
6,7.5735986353
6,2.4148955959
7,8.3326997762
6,0.12639795061
2,7.9603965695
-1,1.8947957209
2,10.591195618
2,8.1305962835
7,11.230196259
8,3.3616972767
0,6.245895538
9,1.0815983782
1,0.49549867506
4,5.3918977696
3,1.3517979337
4,4.3799958888
6,14.281497632
1,9.4653988656
7,0.36829932103
8,8.034997794
5,2.1488986843
0,1.8355977425
3,6.0572986459
8,2.0057958021
3,7.1560977629
7,11.747296297
5,14.033799871
6,6.2536978424
2,12.035595983
7,7.0542989088
8,2.3780994579
4,1.0698976258
4,3.2048987204
6,12.54509613
1,11.018296283
2,4.7416988632
7,0.26759563003
7,9.105099301
20,0.18419763206
3,5.784497189
0,13.99529557
7,7.914597048
2,5.0560967937
-1,6.0908957613
2,5.1821983286
7,13.163298905
3,6.22019986
5,0.12619966494
0,0.42189900509
2,5.9190964379
6,1.6012958849
1,2.0443984394
7,8.5913977735
7,14.93169847
9,7.9895995556
7,2.7934955676
9,3.0906965855
10,0.48639562716
8,6.5089960835
0,9.8664973509
8,2.7244970579
4,14.625195599
9,2.9058965446
6,8.3412957225
1,2.9661992629
5,2.0322992671
-1,1.0592960481
7,1.2917987457
12,4.846595607
3,5.7695974157
6,5.5853957444
7,5.3502995141
-1,2.3412960824
-1,7.1231996783
6,5.8711977749
12,2.8094998994
4,3.969297221
6,7.5697960681
4,6.5911966742
5,9.2036998831
3,0.62089733101
20,4.5247965485
11,3.037095616
8,9.1425985332
6,5.0565964223
2,1.5116979348
4,4.0003987074
5,3.3080958567
1,2.4029978039
2,8.2789964595
1,5.6094989041
5,2.2328966996
2,3.7899989473
4,0.73709888736
4,10.833399478
12,3.0122955601
0,4.0283996741
7,3.9259979627
4,5.8562989888
6,8.2454982382
6,4.9980964993
0,3.9346968221
7,9.1025979779
6,13.485697722
8,10.712896659
10,1.6757993653
-6,1.0619982782
7,7.4694963696
2,10.510898388
8,12.04609616
2,14.503898842
7,1.868996124
8,1.1375983507
2,4.2650992857
3,6.5809961584
1,13.830599839
3,6.049896456
6,2.1913985927
7,2.9955970193
7,2.6286982197
2,2.774896137
3,4.2566961624
9,8.1429955952
7,0.11069603797
6,13.763499663
3,5.8372962398
7,3.5740990053
1,3.8433991614
7,1.1177988006
2,4.2057984742
-1,1.5168983261
2,11.392897443
4,7.3011964826
7,8.0722986513
-2,10.644898823
4,1.3279964214
7,7.9188972793
1,14.67099901
2,2.5749968185
4,15.883999305
6,3.6644957665
5,5.9732998825
16,3.9469999633
10,11.669497079
-24,5.0445961728
2,3.9798957205
18,1.4232967263
2,13.135699423
5,9.167499079
6,7.1518979535
4,10.040498019
-2,5.7556955126
-4,2.8466987059
8,4.6125989041
3,1.4912959777
5,0.99759671611
6,11.618595543
0,2.3116955057
2,2.3887976567
6,8.0230960286
3,5.4827982587
11,9.0450967239
7,8.85729875
7,11.130998105
8,2.8118971109
2,8.22749651
-19,0.31229587999
6,8.9976993329
6,9.4115975158
1,7.1478961258
2,0.17959806922
-29,6.9548997784
5,2.7717995032
-2,0.90099975222
6,1.0112983935
9,2.9052979181
1,10.59179742
-45,1.4535967239
5,5.1673961045
0,2.3344988883
-3,0.27199636262
4,5.0429999068
5,3.4654974554
6,10.340596622
5,8.4943999467
2,5.668495604
8,1.4327994526
11,6.4599984075
6,0.36189718986
9,9.3356965456
-1,2.9429969026
11,3.9027956046
-2,8.0033970762
-10,2.8589987075
3,0.46619551723
2,1.4831976119
5,2.9749986327
0,3.7510955544
3,4.0316984376
8,7.4076983123
4,6.5755963862
7,9.8862998239
3,15.77229754
2,9.1711960921
4,8.5477965078
6,2.9245956465
1,1.373798155
6,12.316299889
5,5.5604973413
0,1.1571981843
5,6.2163961264
-5,1.4588973421
0,13.76549698
8,0.36149982456
6,5.8002984386
1,6.1877974
1,6.2308995971
-3,6.2280982802
7,1.8710994196
124,2.6557998581
3,1.8268987273
2,4.4783971829
-2,7.3002956623
8,10.556096771
6,0.72209756227
-5,3.2112958351
4,11.865196713
9,0.88489896082
7,8.0301995838
-8,3.0307959633
8,10.834397406
-1,15.345597026
6,7.2697986278
2,5.6621961977
6,4.6200969889
4,1.443496092
1,0.33369859297
0,6.664496455
10,11.818399294
4,3.9351965004
6,12.016495683
-1,0.43579743551
0,1.8216983229
7,9.8491994891
5,3.8276971989
10,1.8241972396
1,8.3413990348
7,2.4966956314
10,2.4052990698
5,1.1031975194
7,10.413895988
5,3.0402968928
3,6.9479959546
1,0.22509922851
5,8.2017985354
7,3.4332969848
5,6.1266968074
3,1.6434959667
9,7.6699964531
-1,9.2484960539
-1,9.3308984368
-2,2.6706962391
5,4.05229949
9,8.1349959779
6,1.4499995654
6,6.1350985642
5,2.1722976376
5,10.653298517
1,3.7435970163
3,15.111498876
5,7.0345968447
4,0.076596770568
1,10.050099488
-2,4.3608967762
-4,2.4750962079
8,6.8665956763
3,1.8390999948
5,11.349396868
0,4.0102962439
2,9.8447974831
4,0.047998523463
6,1.8408988963
8,1.4816981337
7,9.5659991302
5,7.1319980853
6,4.4071962344
8,13.84419643
3,4.6762956715
-3,0.029395554115
0,1.202999018
5,3.2792983134
6,6.5873991955
-1,1.1705965115
7,2.9968957473
7,5.1289992427
3,4.3065969723
3,8.5843983882
4,5.7407971142
5,6.5929976851
7,13.795397453
5,5.8130973075
5,6.0241993564
7,5.5827989761
1,11.512998227
9,0.69139933001
5,11.795198846
-1,4.3799991625
9,2.1046958604
7,0.84109773129
4,5.172696806
2,6.2067977104
3,7.3299974059
4,0.65079873818
14,13.260097865
4,3.8282961117
5,5.7850995718
32,5.3609959933
2,7.9682981137
2,6.2228988482
9,0.50219655919
5,7.9794990753
6,7.0557971887
12,1.5278955296
9,12.473995781
4,6.5344976081
8,1.4252965082
8,2.6480969463
4,11.730097858
3,10.110299188
4,4.6199973256
9,0.92019658331
4,1.7794995606
10,2.10359925
11,1.2914982036
3,13.046397923
8,10.576698003
5,2.1769969292
6,8.5576973327
-8,3.8297968007
-2,11.579099772
2,3.5800970999
3,4.1278994768
7,2.0577979267
8,1.1688984406
6,5.945697418
4,9.0722959447
7,6.4287961079
4,2.9116986518
10,1.4448986406
2,5.6355976541
6,13.814597271
5,14.313498075
9,3.3660990638
8,7.6923973056
9,7.2032978387
4,0.40819987052
7,3.713798014
5,11.460998956
6,8.0964955435
7,5.5350955238
5,7.4826988299
-3,4.3465993386
8,4.7167961365
-2,2.4529982307
3,1.3491969147
3,1.9277982982
4,10.709898301
7,0.45269788723
5,4.3911970506
3,1.7949972194
13,3.7471997645
4,10.891198817
